_id,id_annuncio,link_annuncio,vehicle,vehicle_user_desc,asking_price,km,registration,year,address,status,previous_owners,transmission,fuel,fuel_consumption,emissions_gCO2/km,seller,Column 18,Column 19,Column 20
"ObjectId(""5eff3b6c156a97c639b6f7e8"")",4e2d7931-8c97-43b8-a41f-bc86de92776b,https://www.autoscout24.it/annunci/renault-zoe-zen-r135-flex-nuova-100-elettrica-elettrica-blu-azzurro-4e2d7931-8c97-43b8-a41f-bc86de92776b?cldtidx=10&cldtsrc=listPage,Renault ZOE,Zen R135 Flex , NUOVA - 100% ELETTRICA,0 12,"[""10 km",0 km,9,100 kW (136 CV),K,-/- (Proprietari),Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 4""]",Autospazio - Gruppo Carmeli SpA,IT,25010 San Zeno Naviglio - Brescia
"ObjectId(""5eff3b6c156a97c639b6f7e9"")",90082be5-d9cd-4ef2-9028-ea6470d8b6f4,https://www.autoscout24.it/annunci/mitsubishi-i-miev-i-miev-5p-elettrica-90082be5-d9cd-4ef2-9028-ea6470d8b6f4?cldtidx=15&cldtsrc=listPage,Mitsubishi I-MiEV,i-MiEV 5p.,€ 22.890,0,06/2020,2020,67,KM0,0,Automatico,Elettrica,-/- (l/100 km),0,Queencar srl Pianezza,IT,10044 Pianezza - Torino - To,
"ObjectId(""5eff3b6c156a97c639b6f7ea"")",5b66dc5a-269e-4e19-bc64-008244333323,https://www.autoscout24.it/annunci/renault-zoe-life-r110-flex-nuova-100-elettrica-elettrica-grigio-5b66dc5a-269e-4e19-bc64-008244333323?cldtidx=16&cldtsrc=listPage,Renault ZOE,Life R110 Flex , NUOVA - 100% ELETTRICA,0 12,"[""10 km",0 km,9,80 kW (109 CV),K,-/- (Proprietari),Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 4""]",Autospazio - Gruppo Carmeli SpA,IT,25010 San Zeno Naviglio - Brescia
"ObjectId(""5eff3b6c156a97c639b6f7eb"")",cf1c9efd-1c3d-4103-b269-99c212efab31,https://www.autoscout24.it/annunci/mitsubishi-i-miev-i-miev-5p-elettrica-cf1c9efd-1c3d-4103-b269-99c212efab31?cldtidx=17&cldtsrc=listPage,Mitsubishi I-MiEV,i-MiEV 5p.,€ 22.890,0,06/2020,2020,67,KM0,0,Automatico,Elettrica,-/- (l/100 km),0,Queencar srl,IT,10022 Carmagnola - Torino,
"ObjectId(""5eff3b6c156a97c639b6f7ec"")",328c0d00-66ab-47a6-b3e6-113fbc83a869,https://www.autoscout24.it/annunci/nissan-e-nv200-ev-van-business-4-porte-tua-a-tasso-zero-elettrica-bianco-328c0d00-66ab-47a6-b3e6-113fbc83a869?cldtidx=18&cldtsrc=listPage,Nissan E-NV200,EV Van Business 4 porte tua a TASSO ZERO,€ 34.300,0,-/- (Anno),-,110,Nuovo,0,Manuale,Elettrica,-/- (l/100 km),0,Sea Srl,IT,10012 Bollengo - Torino - To,
"ObjectId(""5eff3b6c156a97c639b6f7ed"")",50b3ea96-35c3-4633-a88e-b26b299b9c1e,https://www.autoscout24.it/annunci/renault-zoe-life-r90-flex-aut-navi-batteria-41-kwh-elettrica-bianco-50b3ea96-35c3-4633-a88e-b26b299b9c1e?cldtidx=20&cldtsrc=listPage,Renault ZOE,Life R90 Flex - AUT/NAVI - BATTERIA 41 KWH!,€ 13.900,23000,05/2017,2017,59,Usato,1,Automatico,Elettrica,-/- (l/100 km),0,Emme Motors Srl,IT,20099 Sesto San Giovanni - Milano - Mi,
"ObjectId(""5eff3b6c156a97c639b6f7ee"")",110b9b16-9047-4ea8-9494-df5d7cd287e5,https://www.autoscout24.it/annunci/peugeot-208-2-serie-136cv-allure-full-electric-elettrica-blu-azzurro-110b9b16-9047-4ea8-9494-df5d7cd287e5?cldtidx=1&cldtsrc=listPage,Peugeot 208,2ª serie 136CV Allure Full Electric,€ 24.895,10,02/2020,2020,78,KM0,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Ns44 Srl,Vincenzo Bozzo,IT,
"ObjectId(""5eff3b6c156a97c639b6f7ef"")",490323b2-e651-4b7d-b26c-171626879a1a,https://www.autoscout24.it/annunci/tesla-model-s-90-d-super-charge-tetto-full-opt-elettrica-nero-490323b2-e651-4b7d-b26c-171626879a1a?cldtidx=2&cldtsrc=listPage,Tesla Model S,90 D SUPER CHARGE TETTO FULL OPT,€ 57.500,99900,04/2016,2016,44,Usato,1,Automatico,Elettrica,-/- (l/100 km),0 g CO2/km (comb.) 3,"18 kWh/100 km (comb.) 3""]",Privacar - Padova,IT,35010 Limena - Padova - PD
"ObjectId(""5eff3b6c156a97c639b6f7f0"")",16267dd1-b4a7-48b6-8f21-47a4c18998c9,https://www.autoscout24.it/annunci/peugeot-2008-motore-elettrico-136-cv-gt-km0-elettrica-blu-azzurro-16267dd1-b4a7-48b6-8f21-47a4c18998c9?cldtidx=3&cldtsrc=listPage,Peugeot 2008,motore elettrico 136 CV GT KM0,€ 33.900,1,06/2020,2020,78,KM0,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Euromotor Automobili Srl,IT,70026 Modugno - bari - Ba,
"ObjectId(""5eff3b6c156a97c639b6f7f1"")",676b60a9-51e9-b25a-e053-0100007fa66c,https://www.autoscout24.it/annunci/renault-twizy-elettrica-nero-676b60a9-51e9-b25a-e053-0100007fa66c?cldtidx=4&cldtsrc=listPage,Renault Twizy,,€ 4.500,26400,08/2016,2016,5,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Privato, ,IT,06073 Corciano
"ObjectId(""5eff3b6c156a97c639b6f7f2"")",f0ea5646-4bcb-4222-b4f3-a273097b38f3,https://www.autoscout24.it/annunci/smart-fortwo-electric-drive-elettrica-grigio-f0ea5646-4bcb-4222-b4f3-a273097b38f3?cldtidx=5&cldtsrc=listPage,smart forTwo,electric drive,€ 27.634,0,-/- (Anno),-,56,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",De Stefani Spa,IT,47522 Martorano di Cesena- Cesena,
"ObjectId(""5eff3b6c156a97c639b6f7f3"")",2060eab8-3288-414a-8e49-19d78fb3f2ad,https://www.autoscout24.it/annunci/smart-fortwo-electric-drive-elettrica-nero-2060eab8-3288-414a-8e49-19d78fb3f2ad?cldtidx=6&cldtsrc=listPage,smart forTwo,electric drive,€ 27.378,0,-/- (Anno),-,56,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",De Stefani Spa,IT,47522 Martorano di Cesena- Cesena,
"ObjectId(""5eff3b6c156a97c639b6f7f4"")",b4cc8be7-4a4a-417d-b3cb-8242616e3381,https://www.autoscout24.it/annunci/smart-fortwo-electric-drive-elettrica-grigio-b4cc8be7-4a4a-417d-b3cb-8242616e3381?cldtidx=7&cldtsrc=listPage,smart forTwo,electric drive,€ 27.634,0,-/- (Anno),-,56,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",De Stefani Spa,IT,40026 Imola - Bologna,
"ObjectId(""5eff3b6c156a97c639b6f7f5"")",3b37c2e2-c2cd-4d67-8b6d-33f65548fe41,https://www.autoscout24.it/annunci/smart-fortwo-electric-drive-elettrica-nero-3b37c2e2-c2cd-4d67-8b6d-33f65548fe41?cldtidx=8&cldtsrc=listPage,smart forTwo,electric drive,€ 27.378,0,-/- (Anno),-,56,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",De Stefani Spa,IT,40026 Imola - Bologna,
"ObjectId(""5eff3b6c156a97c639b6f7f6"")",a4fc7e0f-ac52-4413-baa4-8f821c1f1ebb,https://www.autoscout24.it/annunci/renault-zoe-intens-108-cv-r110-flex-elettrica-grigio-a4fc7e0f-ac52-4413-baa4-8f821c1f1ebb?cldtidx=9&cldtsrc=listPage,Renault ZOE,Intens 108 CV R110 Flex,€ 13.890,21350,11/2018,2018,110,Usato,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",moreno,IT,48018 Faenza - Ravenna - Ra,
"ObjectId(""5eff3b6c156a97c639b6f7f7"")",1214a123-78a6-4b15-abee-e7ebaa76d79b,https://www.autoscout24.it/annunci/volkswagen-golf-e-golf-5p-elettrica-bianco-1214a123-78a6-4b15-abee-e7ebaa76d79b?cldtidx=10&cldtsrc=listPage,Volkswagen Golf,e-Golf 5p,€ 22.490,16964,09/2017,2017,13,Usato,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",moreno,Operatore Web,IT,
"ObjectId(""5eff3b6c156a97c639b6f7f8"")",98e272ee-eed1-457c-b027-3e581f0d4608,https://www.autoscout24.it/annunci/renault-zoe-intens-r90-flex-elettrica-blu-azzurro-98e272ee-eed1-457c-b027-3e581f0d4608?cldtidx=11&cldtsrc=listPage,Renault ZOE,Intens R90 Flex,€ 13.890,22840,01/2017,2017,59,Usato,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",moreno,IT,48018 Faenza - Ravenna - Ra,
"ObjectId(""5eff3b6c156a97c639b6f7f9"")",64375ea9-3263-024c-e053-0100007f6098,https://www.autoscout24.it/annunci/smart-fortwo-eq-passion-elettrica-grigio-64375ea9-3263-024c-e053-0100007f6098?cldtidx=12&cldtsrc=listPage,smart forTwo,EQ Passion,€ 169,500,11/2019,2019,56,Usato,0,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Privato, ,IT,20121 milano
"ObjectId(""5eff3b6c156a97c639b6f7fa"")",f9339c23-8098-4e41-9297-270c441ddb75,https://www.autoscout24.it/annunci/lexus-ux-250h-hybrid-ecvt-premium-my19-elettrica-argento-f9339c23-8098-4e41-9297-270c441ddb75?cldtidx=13&cldtsrc=listPage,Lexus UX 250h,Hybrid ECVT Premium my19,€ 27.500,15000,05/2019,2019,17,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",New Autolucar,IT,10071 Ciriè - Torino - To,
"ObjectId(""5eff3b6c156a97c639b6f7fb"")",4970909b-3c75-4257-bcfd-13b464530799,https://www.autoscout24.it/annunci/smart-forfour-eq-twinamic-elettrica-elettrica-argento-4970909b-3c75-4257-bcfd-13b464530799?cldtidx=14&cldtsrc=listPage,smart forFour,EQ Twinamic - ELETTRICA,€ 14.990,3074,10/2018,2018,82,Aziendale,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Autoucci Go Roma Rent Srl,Lucia,IT,
"ObjectId(""5eff3b6c156a97c639b6f7fc"")",e31232b1-79d0-4087-a613-b3575a0106c6,https://www.autoscout24.it/annunci/renault-zoe-intens-q210-elettrica-bianco-e31232b1-79d0-4087-a613-b3575a0106c6?cldtidx=15&cldtsrc=listPage,Renault ZOE,Intens Q210,€ 8.900,58000,04/2014,2014,89,Usato,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Mixauto Service Srl,IT,04100 Borgo Piave - Latina - Lt,
